"SEQ_KEY","COORD_OP_CODE","SOURCE_CRS_CODE","TARGET_CRS_CODE","REMARKS","COORD_OP_SCOPE","AREA_OF_USE_CODE","AREA_SOUTH_BOUND_LAT","AREA_NORTH_BOUND_LAT","AREA_WEST_BOUND_LON","AREA_EAST_BOUND_LON","SHOW_OPERATION","DEPRECATED","COORD_OP_METHOD_CODE","DX","DY","DZ","RX","RY","RZ","DS","PREFERRED"
620,1962,4662,4326,Withdrawn by information source and replaced by improved information from local authority - see tfm code 15903.,"Accuracy +/- 10 metres.",2822,-22.5,-20,163.9,167.1,1,0,9603,-13,-348,292,,,,,1
621,1963,4662,4326,Withdrawn by information source and replaced by improved information - see tfm code 15903.,"Accuracy better than +/- 1 metre.",2822,-22.5,-20,163.9,167.1,1,0,9606,97.295,-263.247,310.882,-1.5999,0.8386,3.1409,13.3259,0
622,15903,4662,4326,"Parameter values taken from IGN72 Grande Terre to RGNC91-93 (1) ( code 15882) assuming that RGNC91-93 is equivalent to WGS 84 to within the accuracy of the transformation.","Accuracy +/- 2 metres.",2822,-22.5,-20,163.9,167.1,1,0,9603,-11.64,-348.6,291.98,,,,,0
623,15878,4748,4326,"Approximation at the +/- 50m level assuming that Vanua Levu 1915 is equivalent to Vitu Levu 1912 within the accuracy of the transformation. Parameter values taken from Vitu Levu 1912 to WGS 84 (1) (tfm code 15897).","For applications with an accuracy of +/-50m.",3401,-17.05,-16,178.25,-179.5,1,0,9603,51,391,-36,,,,,1
624,1966,4663,4326,Derived at Forte de Sao Tiago.,For low resolution applications.,2870,32.62,33.15,-17.27,-16.25,1,0,9603,-502.862,-247.438,312.724,,,,,1
625,1967,4663,4326,,For medium resolution applications.,2870,32.62,33.15,-17.27,-16.25,1,0,9607,-210.502,-66.902,-48.476,-2.094,15.067,5.817,0.485,0
626,15880,4749,4326,,"Accuracy +/- 1 metre.",1174,-23.46,-17.26,157.09,173.89,1,0,9603,0,0,0,,,,,1
627,1968,4664,4326,Calculated in 2001.,For low resolution applications.,2871,37.65,37.95,-25.9,-25.1,1,0,9603,-204.633,140.216,55.199,,,,,0
628,1969,4664,4326,Calculated in 2001.,For medium resolution applications.,2871,37.65,37.95,-25.9,-25.1,1,0,9607,-211.939,137.626,58.3,0.089,-0.251,-0.079,0.384,0
629,1970,4664,4326,Mean for all islands in group.,For low resolution applications.,1345,36.9,37.95,-25.9,-24.95,1,0,9603,-204.619,140.176,55.226,,,,,1
630,1971,4664,4326,Mean for all islands in group.,For medium resolution applications.,1345,36.9,37.95,-25.9,-24.95,1,0,9607,-208.719,129.685,52.092,0.195,0.014,-0.327,0.198,0
631,15881,4750,4326,"Parameter values taken from ST87 Ouvea to RGNC91-93 (1) ( code 15885) assuming that RGNC91-93 is equivalent to WGS 84 to within the accuracy of the transformation.","Accuracy better than +/- 1 metre.",2813,-20.75,-20.35,166.35,166.7,1,0,9603,-56.263,16.136,-22.856,,,,,1
632,1972,4665,4326,,For low resolution applications.,2872,38.6,38.85,-27.4,-27.05,1,0,9603,-106.301,166.27,-37.916,,,,,0
633,1973,4665,4326,,For medium resolution applications.,2872,38.6,38.85,-27.4,-27.05,1,0,9607,-105.854,165.589,-38.312,0.003,0.026,-0.024,-0.048,0
634,1974,4665,4326,,For low resolution applications.,2873,38.5,38.65,-28.8,-28.58,1,0,9603,-106.248,166.244,-37.845,,,,,0
635,1975,4665,4326,,For medium resolution applications.,2873,38.5,38.65,-28.8,-28.58,1,0,9607,-104,162.924,-38.882,0.075,0.071,-0.051,-0.338,0
636,1976,4665,4326,,For low resolution applications.,2874,38.37,38.57,-28.55,-28,1,0,9603,-106.044,166.655,-37.876,,,,,0
637,1977,4665,4326,,For medium resolution applications.,2874,38.37,38.57,-28.55,-28,1,0,9607,-95.323,166.098,-69.942,0.215,1.031,-0.047,1.922,0
638,1978,4665,4326,,For low resolution applications.,2875,38.5,38.75,-28.35,-27.75,1,0,9603,-106.253,166.239,-37.854,,,,,0
639,1979,4665,4326,,For medium resolution applications.,2875,38.5,38.75,-28.35,-27.75,1,0,9607,-100.306,161.246,-48.761,0.192,0.385,-0.076,0.131,0
640,1980,4665,4326,Mean for all islands in group.,For low resolution applications.,1301,38.35,39.15,-28.85,-27,1,0,9603,-106.226,166.366,-37.893,,,,,1
641,1981,4665,4326,Mean for all islands in group.,For medium resolution applications.,1301,38.35,39.15,-28.85,-27,1,0,9607,-103.088,162.481,-28.276,-0.167,-0.082,-0.168,-1.504,0
642,1986,4666,4326,,For low resolution applications.,1294,37.01,42.15,-9.5,-6.19,1,0,9603,508.088,-191.042,565.223,,,,,1
643,1990,4666,4326,,For medium resolution applications.,1294,37.01,42.15,-9.5,-6.19,1,0,9607,631.392,-66.551,481.442,-1.09,4.445,4.487,-4.43,0
644,15804,4717,4326,Derived at 19 satellite stations.,"US space and military operations. Accuracy +/- 3 m in each axis.",3206,20.8,30.69,-82,-72.72,1,0,9603,-2,151,181,,,,,1
645,15897,4752,4326,Derived at 1 satellite station.,"For military and topographic mapping. Accuracy +/-25m in each axis.",3195,-18.6,-17.26,177.02,178.87,1,0,9603,51,391,-36,,,,,1
646,1993,4667,4326,For all practical purposes this transformation is exact.,Boundary demarcation.,2876,29.05,30.1,46.5,48,1,0,9603,0,0,0,,,,,1
647,15752,4668,4326,Derived at 22 stations.,For military purposes. Accuracy 3m in each axis.,3111,36,71.05,-8.95,31.6,1,0,9603,-86,-98,-119,,,,,1
648,15908,4754,4326,Derived at 5 stations throughout Libya used to define LGD2006 in May 2006.,For applications to an accuracy of 0.1 metre.,1143,19.51,36,9.31,25.98,1,0,9603,-208.4058,-109.8777,-2.5764,,,,,1
649,4477,4463,4326,"Approximation at the +/- 1m level assuming that RGSPM06 is equivalent to WGS 84.","Accuracy +/- 1 metre.",1220,43.53,47.39,-58.02,-55.12,1,0,9603,0,0,0,,,,,1
650,15912,4755,4326,"Approximation at the +/- 1m level assuming that DGN95 is equivalent to WGS 84 within the accuracy of the transformation.",Accuracy 1 metre.,1122,-13.01,7.92,91.66,141.1,1,0,9603,0,0,0,,,,,1
651,1555,4158,4326,Derived in 1989 by ONI for Amoco.,Oil exploration.,3143,10.04,10.84,-61.93,-60.91,1,0,9603,-0.465,372.095,171.736,,,,,1
652,1556,4158,4326,Described by NIMA as Naparima to WGS 84. In Trinidad the source CRS is better known as Naparima 1955. EPSG has duplicated the tfm using the alternative source CRSs. See also tfm code 1307.,For military purposes only. Accuracy given by NIMA 15m in each axis. EPSG believes there is an 8-10m blunder in dX.,3143,10.04,10.84,-61.93,-60.91,1,0,9603,-2,374,172,,,,,0
653,4476,4470,4326,"Approximation at the +/- 1m level assuming that RGM04 is equivalent to WGS 84.","Accuracy +/- 1 metre.",1159,-14.37,-11.32,44.13,45.77,1,0,9603,0,0,0,,,,,1
654,1931,4643,4326,,"Accuracy better than +/- 1 metre.",2821,-19.85,-19.54,163.55,163.7,1,0,9606,-480.26,-438.32,-643.429,16.3119,20.1721,-4.0349,-111.7002,1
655,4290,4475,4326,"Parameter values taken from Cadastre 1997 to RGM04 (1) (transformation code 4478) assuming that RGM04 is coincident with WGS 84 within the accuracy of the transformation.","Accuracy +/- 1 metre.",3340,-13,-12.6,44.97,45.32,1,0,9603,-381.788,-57.501,-256.673,,,,,1
656,15787,4701,4326,Derived by Topnav in 1991 at station TSH 85.,Oil exploration. Accuracy 5m.,3171,-6.1,-3.95,12.21,16.5,1,0,9603,-79.9,-158,-168.9,,,,,1
657,4832,4483,4326,,Accuracy 1m.,1160,12.24,32.74,-121.91,-84.69,1,0,9603,0,0,0,,,,,1
658,1917,4633,4326,Withdrawn by information source and replaced by improved information from local authority - see tfm code 15902.,"Accuracy +/- 10 metres.",2814,-21.2,-20.7,167,167.5,1,0,9603,336,223,-231,,,,,1
659,1927,4633,4326,Withdrawn by information source and replaced by improved information - see tfm code 15902.,"Accuracy better than +/- 1 metre.",2814,-21.2,-20.7,167,167.5,1,0,9606,137.092,131.66,91.475,-1.9436,-11.5993,-4.3321,-7.4824,0
660,15902,4633,4326,"Parameter values taken from IGN56 Lifou to RGNC91-93 (1) ( code 15883) assuming that RGNC91-93 is equivalent to WGS 84 to within the accuracy of the transformation.",Accuracy 1 metre.,2814,-21.2,-20.7,167,167.5,1,0,9603,335.47,222.58,-230.94,,,,,0
661,15925,4758,4326,,For all practical purposes JAD2001 can be considered to be coincident with WGS 84.,1128,14.63,19.42,-80.74,-74.38,1,0,9603,0,0,0,,,,,1
662,15845,4161,4326,Transformation parameter precision given to millimetres in information source but due to accuracy rounded to nearest decimetre for EPSG database.,Geodetic surveying within the oil industry. Accuracy 25 m.,1265,-46.7,-45.2,-69.5,-67.1,1,0,9603,27.5,14,186.4,,,,,1
663,15931,4759,4326,"Approximation at the +/- 1m level assuming that NAD83(NSRS2007) is equivalent to WGS 84 within the accuracy of the transformation.",For applications to an accuracy of 1 metre.,1511,-15.17,71.35,172.4,-63.89,1,0,9603,0,0,0,,,,,1
664,1540,4163,4326,,Accuracy better than 1 metre.,1257,11.61,19.01,41.44,55.03,1,0,9603,0,0,0,,,,,1
665,15806,4719,4326,Derived at 1 satellite station.,"Military and topographic mapping. Accuracy +/- 25m in each axis",3188,-27.21,-27.06,-109.47,-109.23,1,0,9603,211,147,111,,,,,1
666,15860,4702,4326,Mauritania 1999 can be considered to be the same as WGS 84 within the accuracy of this transformation.,Minerals management. Accuracy 1m.,1157,14.73,27.31,-20.41,-4.81,1,0,9603,0,0,0,,,,,1
667,15971,4762,4326,"Approximation at the +/- 1m level assuming that BDA2000 is equivalent to WGS 84.","Accuracy +/- 1 metre.",1047,28.87,35.77,-68.23,-61.34,1,0,9603,0,0,0,,,,,1
668,15972,4763,4326,"Approximation at the +/- 1m level assuming that Pitcairn 2006 is equivalent to WGS 84.","Accuracy +/- 1 metre.",3208,-25.16,-25,-130.18,-129.99,1,0,9603,0,0,0,,,,,1
669,1558,4166,4326,Derived at 5 stations.,For military purposes. Accuracy 1m in each axis.,1135,31.6,39.16,122.52,132.1,1,0,9603,0,0,0,,,,,1
670,4084,4081,4326,"Approximation at the +/- 1m level assuming that REGCAN95 is equivalent to WGS 84.","Accuracy +/- 1m.",3199,27.6,29.5,-18.3,-13.3,1,0,9603,0,0,0,,,,,1
671,15974,4764,4326,"Approximation at the +/- 1m level assuming that RSRGD2000 is equivalent to WGS 84.","Accuracy +/- 1 metre.",3558,-90,-60,145,-140,1,0,9603,0,0,0,,,,,1
672,15870,4679,4326,Derived at 5 points in 2002.,Hydrographic survey,2967,19.36,21.25,-17.5,-16,1,0,9603,-80.01,253.26,291.19,,,,,1
673,15976,4765,4326,"Approximation at the +/- 1m level assuming that ETRS89 is equivalent to WGS 84.","Accuracy +/- 1 metre.",1212,45.44,46.91,13.37,16.68,1,0,9603,0,0,0,,,,,1
674,15709,4680,4326,Derived by IGN in 1992 at 7 stations within Nouakchott city.,Oil exploration.,2972,17.8,18.3,-18.1,-15.75,1,0,9603,124.5,-63.5,-281,,,,,1
675,15876,4720,4326,"Approximation at the +/- 2m level assuming that Fiji 1986 is equivalent to WGS 72. Parameter values taken from WGS 72 to WGS 84 (1) (tfm code 1237).",tbc,1094,-25.1,-9.79,172.87,-176.16,1,0,9606,0,0,4.5,0,0,0.554,0.2263,1
676,15877,4720,4326,"Suitable for GIS mapping purposes but not rigorous surveying. Very similar results may be obtained through Fiji 1986 to WGS 84 (1) (tfm code 15876).","Horizontal accuracy 2m, vertical accuracy approximately 40 metres..",3398,-18.5,-16,177,-179.5,1,0,9607,-35.173,136.571,-36.964,1.37,-0.842,-4.718,-1.537,0
677,15700,4682,4326,Derived at origin station in Dhaka.,Oil exploration.,1041,15.09,26.65,88.1,92.72,1,1,9603,283.8,735.9,261.1,,,,,0
678,15779,4682,4326,Derived at origin station in Dhaka. Source information given to 3 decimal places but rounded by OGP to be commensurate with stated accuracy.,Oil exploration.,1041,15.09,26.65,88.1,92.72,1,0,9603,283.7,735.9,261.1,,,,,1
679,1919,4635,4326,,"Accuracy better than +/- 1 metre.",2813,-20.75,-20.35,166.35,166.7,1,1,9606,-122.383,-188.696,103.344,3.5107,-4.9668,-5.7047,4.4798,0
680,15708,4683,4326,Derived during GPS campaign which established PRS92 coordinates at 330 first order stations.,"Accuracy: 1-10 parts per million.",1190,2.25,21.43,116.09,140.08,1,0,9607,-127.62,-67.24,-47.04,3.068,-4.903,-1.578,-1.06,1
681,15713,4684,4326,Derived at 1 station.,For military purposes only. Accuracy 25m in each axis.,1152,-4.04,8.09,69.22,77.13,1,0,9603,-133,-321,50,,,,,1
682,15830,4723,4326,Determined from 6 satellite stations.,"Topographic survey. Accuracy +/- 1m.",3186,19.65,19.76,-80.1,-79.71,1,0,9603,67.8,106.1,138.8,,,,,1
683,4064,4046,4326,"Approximation at the +/- 1m level assuming that RGRDC 2005 is equivalent to WGS 84 within the accuracy of the transformation.",Accuracy 1m.,3613,-13.46,-3.3,28.5,30.78,1,0,9603,0,0,0,,,,,1
684,15846,4706,4326,"Sometime referred to as ""Egypt 1907 to WGS 84"". However, application to WGS 84 coordinates of the reverse of this tfm results in Gulf of Suez S-650 TL, not Egypt 1907, position. Gulf of Suez S-650 TL and Egypt 1907 CRSs differ by some 20 metres.",Used for oil exploration by GUPCO.,2341,27.3,29.96,32.3,34.25,1,0,9603,-146.21,112.63,4.05,,,,,1
685,15918,4214,4326,Provided by BGP to TOTAL in June 2006.,Geophysical exploration in Ordos basin. Accuracy stated as 1m within basin.,3466,37.75,38.25,108,108.5,1,0,9603,12.646,-155.176,-80.863,,,,,0
686,15919,4214,4326,Derived via WGS 72BE. Original transformation derived in 1979 at 4 stations on Yellow Sea coast.,Geophysical exploration in Yellow Sea.,3469,31.4,37,119.2,124.2,1,0,9606,15.53,-113.82,-41.38,0,0,0.814,-0.38,0
687,15920,4214,4326,"Derived via WGS 72BE. Original transformation derived by GSI in 1980-81. The GSI memo incorrectly gave the parameters as from WGS 72 to Beijing 1954, but it has been determined by the OGP that the memo should have stated from Beijing 1954 to WGS 72BE.",Geophysical exploration in South China Sea.,3470,19.5,22,111,117,1,0,9606,31.4,-144.3,-74.8,0,0,0.814,-0.38,0
688,15921,4214,4326,Provided by BGP to ELF in 1994.,Geophysical exploration in Tarim basin. Accuracy stated as 1m within basin.,3507,37,42,77.5,88,1,0,9603,15.8,-154.4,-82.3,,,,,1
689,15935,4214,4326,Concatenated via WGS 72BE. Recomputation by Shelltech in 1981 of SSB 1980 observation.,Geophysical exploration in Bei Bu basin. Accuracy stated as 1m within basin.,3561,19,21.4,108,109.6,1,0,9606,18,-136.8,-73.7,0,0,0.814,-0.38,0
690,15936,4214,4326,Provided by Sinopec to TOTAL in January 2007.,Geophysical exploration in Ordos basin. Accuracy stated as 1m within basin.,3466,37.75,38.25,108,108.5,1,0,9603,11.911,-154.833,-80.079,,,,,0
691,15875,4721,4326,Derived at 20 stations.,"For military purposes. Accuracy 5m, 3m and 2m in X, Y and Z axes.",3398,-18.5,-16,177,-179.5,1,0,9603,265.025,384.929,-194.046,,,,,1
692,15832,4687,4326,"Transformation is to original definition of WGS 84. It is consistent with later WGS 84 realisations G730, G873 and G1150 to no better than 1m.","Accuracy +/- 0.5 metre (to original definition of WGS 84 - see remarks).",1098,-29,-7,-155,-132,1,0,9607,0.072,-0.507,-0.245,0.0183,-0.0003,0.007,-0.0093,1
693,15833,4687,4326,"Approximation at the +/- 1m level assuming that RGPF is equivalent to WGS 84.","Accuracy +/- 1 metre.",1098,-29,-7,-155,-132,1,0,9603,0,0,0,,,,,0
694,1921,4636,4326,,"Accuracy +/- 10 metres.",2818,-68,-66,135,142,1,0,9603,365,194,166,,,,,1
695,15772,4688,4326,"Approximation at the +/- 1m level assuming that RGPF is equivalent to WGS 84. Parameter values taken from Fatu Iva 72 to RGPF (1) (tfm code 15760).","Accuracy +/- 2 metres.",3133,-10.55,-10.33,-138.7,-138.55,1,0,9607,347.103,1078.125,2623.922,33.8875,-70.6773,9.3943,186.074,1
696,4077,4075,4326,"Approximation at the +/- 1m level assuming that ETRS89 is equivalent to WGS 84. SREF98 is a regional realisation of ETRS89.","Accuracy +/- 1 metre.",3534,41.82,46.23,18.83,23.05,1,0,9603,0,0,0,,,,,1
697,1922,4637,4326,,"Accuracy +/- 10 metres.",2818,-68,-66,135,142,1,0,9603,325,154,172,,,,,1
698,15797,4712,4326,Derived at 2 satellite stations.,For military purposes only. Accuracy 25m in each axis.,3182,-7.99,-7.88,-14.42,-14.29,1,0,9603,-205,107,53,,,,,1
699,15769,4691,4326,"Approximation at the +/- 1m level assuming that RGPF is equivalent to WGS 84. Parameter values taken from Moorea 87 to RGPF (1) (tfm code 15757).","Accuracy +/- 1 metre.",3125,-17.61,-17.45,-149.96,-149.69,1,0,9607,215.525,149.593,176.229,3.2624,1.692,1.1571,10.4773,1
700,15813,4722,4326,Determined from 1 satellite station.,"Military and topographic mapping. Accuracy +/- 25m in each axis.",3187,-55.22,-53.8,-38.46,-34.63,1,0,9603,-794,119,-298,,,,,1
701,4066,4695,4326,"Parameter values taken from Katanga 1955 to RGRDC 2005 (1) (code 4065) assuming that RGRDC 2005 is equivalent to WGS 84 within the accuracy of the transformation.",Accuracy 1.5m.,3614,-11.9,-10.8,26.66,27.7,1,0,9603,-103.746,-9.614,-255.95,,,,,1
702,15746,4693,4326,Derived in Tombak district in March 2005. Used for South Pars phase 11 and Pars LNG plants.,Petroleum Exploration and Production.,3141,27.7,27.8,52.1,52.25,1,0,9603,0,-0.15,0.68,,,,,1
703,1441,4601,4326,,"?",1273,16.99,17.72,-61.89,-61.67,1,0,9603,-255,-15,71,,,,,1
704,15811,4601,4326,Determined from 1 satellite station.,"Military mapping. Accuracy +/- 25m in each axis.",1273,16.99,17.72,-61.89,-61.67,1,0,9603,-270,13,62,,,,,0
705,1442,4602,4326,,"?",1082,14.78,17.28,-62.52,-57.64,1,0,9603,725,685,536,,,,,1
706,1443,4603,4326,,"?",3118,11.95,12.25,-61.8,-61.55,1,0,9603,72,213.7,93,,,,,1
707,1444,4604,4326,Derived at 1 satellite station.,Accuracy 25m in each axis.,1165,16.09,17.04,-63.16,-61.88,1,0,9603,174,359,365,,,,,1
708,1445,4605,4326,,"?",1200,16.58,17.75,-63.63,-62.21,1,0,9603,9,183,236,,,,,1
709,15750,4605,4326,Dereived at 2 stations.,"For military purposes. Accuracy 25m in each of X, Y and Z axes.",1200,16.58,17.75,-63.63,-62.21,1,0,9603,-7,215,225,,,,,0
710,1446,4606,4326,,"?",1201,13.38,14.37,-62.71,-60.14,1,0,9603,-149,128,296,,,,,1
711,1959,4607,4326,Derived at 4 points.,1m accuracy.,1202,12.15,13.76,-62.75,-60.39,1,0,9603,195.671,332.517,274.607,,,,,1
