"DATUM_CODE","DATUM_NAME","DATUM_TYPE","ORIGIN_DESCRIPTION","REALIZATION_EPOCH","ELLIPSOID_CODE","PRIME_MERIDIAN_CODE","AREA_OF_USE_CODE","DATUM_SCOPE","REMARKS","INFORMATION_SOURCE","DATA_SOURCE","REVISION_DATE","CHANGE_ID","DEPRECATED","ESRI_DATUM_NAME"
6720,Fiji Geodetic Datum 1986,geodetic,NWL 9D coordinates of 6 stations on Vitu Levu and Vanua Levu.,1986,7043,8901,1094,"Geodetic survey, cadastre, topographic mapping, engineering survey.","Replaces Viti Levu 1912, Vanua Levu 1915 and Fiji 1956.","Survey Review 30,231 (January 1989).",OGP,2006-07-19,2006.50,0,"D_Fiji_1986"
6721,Fiji 1956,geodetic,"Latitude origin was obtained astronomically at station Rasusuva = 17 deg 49 min 03.13 sec South,   Longitude origin was obtained astronomically at station Suva = 178 deg 25 min 35.835 sec East.",1956,7022,8901,3398,Military and topographic mapping,For topographic mapping replaces Viti Levu 1912 and Vanua Levu 1915. Replaced by Fiji Geodetic Datum 1986.,"SOPAC, www.sopac.org, and Clifford J. Mugnier in Photogrammetric Engineering and Remote Sensing, October 2000, www.asprs.org.",OGP,2006-07-19,2006.50,0,"D_Fiji_1956"
6722,South Georgia 1968,geodetic,"Fundamental point: ISTS 061.",1968,7022,8901,3187,Military and topographic mapping,,"DMA / NIMA / NGA TR8350.2 (3rd edition, Amendment 1, 3 January 2000).",OGP,2006-01-26,,0,
6723,Grand Cayman 1959,geodetic,"Fundamental point: GC1. Latitude: 19deg 17min 54.43sec North, longitude: 81deg 22min 37.17sec West.",1959,7008,8901,3185,Topographic mapping,,"Clifford J. Mugnier; in Photogrammetric Engineering & Remote Sensing November 1998. http://www.asprs.org/",OGP,2006-01-26,,0,"D_Grand_Cayman_1959"
6724,Diego Garcia 1969,geodetic,"Fundamental point: ISTS 073",1969,7022,8901,3189,Military and topographic mapping,,"DMA / NIMA / NGA TR8350.2 (3rd edition, Amendment 1, 3 January 2000).",OGP,2006-01-26,,0,
6725,Johnston Island 1961,geodetic,,1961,7022,8901,3201,Military and topographic mapping,,"DMA / NIMA / NGA TR8350.2 (3rd edition, Amendment 1, 3 January 2000).",OGP,2006-01-26,,0,"D_Johnston_Island_1961"
6726,Little Cayman 1961,geodetic,"Fundamental point: LC5. Latitude: 19deg 39min 46.324sec North, longitude: 81deg 203min 47.910sec West.",1961,7008,8901,3186,Military and topographic mapping,,"Clifford J. Mugnier; in Photogrammetric Engineering & Remote Sensing November 1998. http://www.asprs.org/",OGP,2006-01-26,,0,"D_Little_Cayman_1961"
6727,Midway 1961,geodetic,,1961,7022,8901,3202,Military and topographic mapping,,"DMA / NIMA / NGA TR8350.2 (3rd edition, Amendment 1, 3 January 2000).",OGP,2006-01-26,,0,"D_Midway_1961"
6728,Pico de la Nieves,geodetic,,,7022,8901,3199,Military and topographic mapping,,"DMA / NIMA / NGA TR8350.2 (3rd edition, Amendment 1, 3 January 2000).",OGP,2006-01-26,,0,"D_Pico_de_Las_Nieves"
6729,Pitcairn 1967,geodetic,,1967,7022,8901,3208,Military and topographic mapping,,"DMA / NIMA / NGA TR8350.2 (3rd edition, Amendment 1, 3 January 2000).",OGP,2006-01-26,,0,"D_Pitcairn_1967"
6730,Santo 1965,geodetic,,1965,7022,8901,3194,Military and topographic mapping,"Datum covers all the major islands of Vanuatu in two different adjustment blocks, but practical usage is as given in the area of use.","DMA / NIMA / NGA TR8350.2 (3rd edition, Amendment 1, 3 January 2000).",OGP,2006-07-29,2006.51,0,"D_Santo_DOS_1965"
6731,Viti Levu 1916,geodetic,,1916,7012,8901,3195,Military and topographic mapping,,"DMA / NIMA / NGA TR8350.2 (3rd edition, Amendment 1, 3 January 2000).",OGP,2006-01-26,,1,"D_Viti_Levu_1916"
6732,Marshall Islands 1960,geodetic,,1960,7053,8901,3191,Military and topographic mapping,,"DMA / NIMA / NGA TR8350.2 (3rd edition, Amendment 1, 3 January 2000).",OGP,2006-01-26,,0,
6733,Wake Island 1952,geodetic,,1952,7022,8901,3190,Military and topographic mapping,,"DMA / NIMA / NGA TR8350.2 (3rd edition, Amendment 1, 3 January 2000).",OGP,2006-01-26,,0,"D_Wake_Island_1952"
6734,Tristan 1968,geodetic,,1968,7022,8901,3184,Military and topographic mapping,,"DMA / NIMA / NGA TR8350.2 (3rd edition, Amendment 1, 3 January 2000).",OGP,2006-01-26,,0,"D_Tristan_1968"
6735,Kusaie 1951,geodetic,,1951,7022,8901,3192,Military and topographic mapping,,"DMA / NIMA / NGA TR8350.2 (3rd edition, Amendment 1, 3 January 2000).",OGP,2006-01-26,,0,"D_Kusaie_1951"
6736,Deception Island,geodetic,,,7012,8901,3204,Military and scientific mapping,,"DMA / NIMA / NGA TR8350.2 (3rd edition, Amendment 1, 3 January 2000).",OGP,2006-01-26,,0,"D_Deception_Island"
6737,Geocentric datum of Korea,geodetic,ITRF2000 at epoch 2002.0,2002,7019,8901,1135,Geodetic survey.,,"Permanent Committee for GIS Infrastructure for Asia and the Pacific (PCGIAP), http://www.gsi.go.jp/PCGIAP",OGP,2006-08-18,2006.77,0,"D_Korea_2000"
6738,Hong Kong 1963,geodetic,"Fundamental point: Trig ""Zero"", 38.4 feet south along the transit circle of the Kowloon Observatory. Latitude 22deg 18min 12.82sec North, longitude 114deg 10min 18.75sec East.",1963,7007,8901,1118,Topographic mapping and hydrographic charting.,"Replaced by Hong Kong 1963(67) for military purposes only in 1967.  Replaced by Hong Kong 1980.","Survey and Mapping Office, Lands Department. http://www.info.gov.hk/landsd/",OGP,2006-02-03,,0,"D_Hong_Kong_1963"
6739,"Hong Kong 1963(67)",geodetic,"Fundamental point: Trig ""Zero"", 38.4 feet south along the transit circle of the Kowloon Observatory. Latitude 22deg 18min 12.82sec North, longitude 114deg 10min 18.75sec East.",1967,7022,8901,1118,Military mapping and charting.,Replaces Hong Kong 1963 for military purposes only in 1967.  Replaced by Hong Kong 1980.,UK Hydrographic Office.,OGP,2006-02-03,,0,"D_Hong_Kong_1963_67"
6740,Parametrop Zemp 1990,geodetic,Geocentre.,1990,7054,8901,1262,Geodetic survey.,Derived through satellite tracking techniques.,"Geodeziya i Katografiya, 1993.",OGP,2006-02-03,,0,"D_Parametrop_Zemp_1990"
6741,Faroe Datum 1954,geodetic,Astronomical observations at 3 points.,1954,7022,8901,3248,"Geodetic survey, topographic mapping, engineering and cadastral survey.","Replaced by ED50 in late 1970's for all purposes other than cadastre. Replaced by fk89 for cadastre.","Kort & Matrikelstyrelsen (KMS), Copenhagen.",OGP,2006-08-04,2005.472,0,
6742,Geodetic Datum of Malaysia 2000,geodetic,"ITRF2000, epoch 2000.0",2000,7019,8901,1151,"Geodetic survey, topographic mapping, engineering and cadastrral survey.",Replaces all older Malaysian datums.,"GDM2000 Technical Manual; Department of Survey and Mapping Malaysia. www.jupem.gov.my",OGP,2006-03-16,,0,"D_GDM_2000"
6743,"Karbala 1979 (Polservice)",geodetic,Karbala.,1979,7012,8901,1124,Geodetic survey.,National geodetic network established by Polservice consortium.,Various industry sources.,OGP,2006-06-02,,0,
6744,Nahrwan 1934,geodetic,"Fundamental point: Nahrwan south base.  Latitude: 33 deg 19 min 10.87 sec N; Longitude: 44 deg 43 min 25.54 sec E (of Greenwich).",1934,7012,8901,3390,Oil exploration and production.,"This adjustment later discovered to have a significant orientation error. In Iran replaced by FD58. In Iraq, replaced by Nahrwan 1967.",Various industry sources.,OGP,2006-06-02,,0,
6745,"Rauenberg Datum/83",geodetic,"Fundamental point: Rauenberg. Latitude: 52 deg 27 min 12.021 sec N; Longitude: 13 deg 22 min 04.928 sec E (of Greenwich). This station was destroyed in 1910 and the station at Potsdam substituted as the fundamental point.",1990,7004,8901,2545,"Geodetic survey, cadastre, topographic mapping, engineering survey.","RD/83 is the realisation of DHDN in Saxony. It is the resultant of applying a transformation derived at 106 points throughout former East Germany to Pulkovo 1942/83 points in Saxony.","BKG via EuroGeographics. http://crs.bkg.bund.de",OGP,2006-06-12,,0,
6746,"Potsdam Datum/83",geodetic,"Fundamental point: Rauenberg. Latitude: 52 deg 27 min 12.021 sec N; Longitude: 13 deg 22 min 04.928 sec E (of Greenwich). This station was destroyed in 1910 and the station at Potsdam substituted as the fundamental point.",1990,7004,8901,2544,"Geodetic survey, cadastre, topographic mapping, engineering survey.","PD/83 is the realisation of DHDN in Thuringen. It is the resultant of applying a transformation derived at 13 points on the border between East and West Germany to Pulkovo 1942/83 points in Thuringen.","BKG via EuroGeographics. http://crs.bkg.bund.de",OGP,2006-06-12,,0,
6747,Greenland 1996,geodetic,ITRF94 at epoch 1996.62,1996,7019,8901,1107,"Geodetic survey, cadastre, topographic mapping, engineering survey.","Replaces Ammassalik 1958, Qornoq 1927 and Scoresbysund 1952.","Kort & Matrikelstyrelsen (KMS), Copenhagen.",OGP,2006-08-18,2006.77,0,
6748,Vanua Levu 1915,geodetic,"Latitude origin was obtained astronomically at station Numuiloa = 16 deg 23 min 38.36 sec South,   Longitude origin was obtained astronomically at station Suva = 178 deg 25 min 35.835 sec East.",1915,7055,8901,3401,"Geodetic survey, cadastre, topographic mapping, engineering survey.","For topographic mapping, replaced by Fiji 1956. For other purposes, replaced by Fiji 1986.","Clifford J. Mugnier in Photogrammetric Engineering and Remote Sensing, October 2000, www.asprs.org.",OGP,2006-07-19,,0,
6749,Reseau Geodesique de Nouvelle Caledonie 91-93,geodetic,ITRF90 at epoch 1989.0,1989,7019,8901,1174,"Geodetic survey, cadastre, topographic mapping, engineering survey.",,"Service Topographique de la Nouvelle Caledonie, Direction des Infrastructures, de la Topografie et des Transports Terrestres. www.dittt.gouv.nc",OGP,2006-08-18,2006.77,0,
6750,ST87 Ouvea,geodetic,Ouloup.,1987,7030,8901,2813,"Geodetic survey, cadastre, topographic mapping, engineering survey.",,"Service Topographique de la Nouvelle Caledonie, Direction des Infrastructures, de la Topografie et des Transports Terrestres. www.dittt.gouv.nc",OGP,2006-07-21,,0,
6751,"Kertau (RSO)",geodetic,,1969,7056,8901,1309,Metrication of RSO grid.,Adopts metric conversion of 0.914398 metres per yard exactly. This is a truncation of the Sears 1922 ratio.,Defence Geographic Centre.,OGP,2006-07-24,,0,
6752,Viti Levu 1912,geodetic,"Latitude origin was obtained astronomically at station Monavatu = 17 deg 53 min 28.285 sec South,   Longitude origin was obtained astronomically at station Suva = 178 deg 25 min 35.835 sec East.",1912,7055,8901,3195,"Geodetic survey, cadastre, topographic mapping, engineering survey.","For topographic mapping, replaced by Fiji 1956. For other purposes, replaced by Fiji 1986.","Clifford J. Mugnier in Photogrammetric Engineering and Remote Sensing, October 2000, www.asprs.org.",OGP,2006-07-30,,0,
6753,fk89,geodetic,,1989,7022,8901,3248,Cadastre,Replaces FD54 for cadastre.,"Kort & Matrikelstyrelsen (KMS), Copenhagen.",OGP,2006-08-04,,0,
6754,Libyan Geodetic Datum 2006,geodetic,5 stations tied to ITRF2000 through 8 days of continuous observations in May 2006.,2006,7022,8901,1143,"Geodetic survey, topographic mapping, engineering survey.",Replaces ELD79.,Survey Department of Libya.,OGP,2006-08-25,,0,
6755,Datum Geodesi Nasional 1995,geodetic,ITRF91at epoch 1992.0.,1995,7030,8901,1122,"Geodetic survey, topographic mapping, engineering survey.",Replaces ID74 and all older datums.,Bakosurtanal.,OGP,2006-08-25,,0,
6756,Vietnam 2000,geodetic,"Point N00, located in the premises of the Land Administration Research Institute, Hoang Quoc Viet Street, Hanoi.",2000,7030,8901,1252,"Geodetic survey, topographic mapping, engineering survey.",Replaces Hanoi 1972.,General Director of Land Administration.,OGP,2006-09-13,,0,
6757,SVY21,geodetic,"Fundamental point: Base 7 at Pierce Resevoir. Latitude: 1 deg 22 min 02.9154 sec N; Longitude: 103 deg 49 min 31.9752 sec E (of Greenwich).",2004,7030,8901,1210,Cadastre.,Replaces Kertau 1968 for cadastral purposes from August 2004.,Singapore Land Authority,OGP,2006-10-13,,0,
6758,Jamaica 2001,geodetic,Aligned to WGS 84.,2001,7030,8901,1128,"Geodetic survey, cadastre, topographic mapping, hydrographic charting, engineering survey.",,National Land Agency.,OGP,2007-01-19,,0,
6759,"NAD83 (National Spatial Reference System 2007)",geodetic,"Coordinates of 486 national continually operating reference system (CORS) and 195 collaborative GPS (CGPS) sites constrained to their CORS96 values, ITRF2000 at epoch 2002.0.",2007,7019,8901,1511,Geodetic survey.,,"U.S. National Geodetic Survey, http://www.ngs.noaa.gov/",OGP,2007-03-13,,0,
6760,World Geodetic System 1966,geodetic,Developed from a worldwide distribution of terrestrial and geodetic satellite observations and defined through a set of station coordinates.,1966,7025,8901,1262,Geodesy.,"A worldwide 5° × 5° mean free air gravity anomaly field provided the basic data for producing the WGS 66 gravimetric geoid. Replaced by WGS 72.","US DMA/NIMA/NGA",OGP,2007-03-25,,0,
6801,"CH1903 (Bern)",geodetic,"Fundamental point: Old Bern observatory. Latitude: 46 deg 57 min 08.660 sec N; Longitude: 0 deg E of Bern.",1903,7004,8907,1286,Topographic mapping.,,"Bundesamt für Landestopographie",EPSG,2003-12-18,2003.361,0,"D_Bern_1898"
6802,"Bogota 1975 (Bogota)",geodetic,"Fundamental point: Bogota observatory. Latitude: 4 deg 35 min 56.570 sec N; Longitude: 0 deg E of Bogota.",1975,7022,8904,3229,Topographic mapping.,,,EPSG,2003-12-18,2000.20 2003.361,0,"D_Bogota"
6803,"Lisbon 1937 (Lisbon)",geodetic,"Fundamental point: Castelo Sao Jorge; Lisbon. Latitude: 38 deg 42 min 43.631 sec N; Longitude: 0",1937,7022,8902,1294,Topographic mapping.,"Replaces Lisbon 1890 adjustment (which used Bessel 1841 ellipsoid).","Instituto Geografico e Cadastral; Lisbon",EPSG,1995-06-02,2001.551,0,"D_Lisbon"
6804,"Makassar (Jakarta)",geodetic,"Fundamental point: station P1, Moncongloe. Latitude 5 deg 08 min 41.42 sec S; longitude 12 deg 35 min 47.15 sec E of Jakarta.",,7004,8908,1316,Topographic mapping.,,EPSG,EPSG,2003-12-31,2003.361,0,"D_Makassar"
6805,"Militar-Geographische Institut (Ferro)",geodetic,"Fundamental point: Hermannskogel. Latitude: 48 deg 16 min 15.29 sec N; Longitude: 33 deg 57 min 41.06 sec E of Ferro.",1901,7004,8909,1321,Topographic mapping.,,"Bundesamt fur Eich- und Vermessungswesen; Wien",EPSG,1995-06-02,,0,"D_MGI"
6806,"Monte Mario (Rome)",geodetic,"Fundamental point: Monte Mario. Latitude: 41 deg 55 min 25.51 sec N; Longitude: 0 deg  00 min  00.00 sec E (of Rome).",,7022,8906,3343,Topographic mapping.,"Replaced Genova datum, Bessel 1841 ellipsoid, from 1940.",,EPSG,2003-12-31,2003.36,0,"D_Monte_Mario"
6807,"Nouvelle Triangulation Francaise (Paris)",geodetic,"Fundamental point: Pantheon. Latitude: 54.273618g N; Longitude: 0.0106921g E (of Paris).",1895,7011,8903,1326,Topographic mapping.,,,EPSG,2004-01-07,2003.361,0,"D_NTF"
6808,"Padang 1884 (Jakarta)",geodetic,"Fundamental point: Padang",1884,7004,8908,1355,Topographic mapping.,,,EPSG,1995-06-02,,0,"D_Padang_1884"
6809,"Reseau National Belge 1950 (Brussels)",geodetic,"Fundamental point: Lommel (tower). Latitude: 51 deg 13 min 47.334 sec N; Longitude: 0 deg 56 min 44.773 sec E (of Brussels).",1950,7022,8910,1347,Topographic mapping.,,,EPSG,1995-06-02,,0,"D_Belge_1950"
6810,"Tananarive 1925 (Paris)",geodetic,"Fundamental point: Tananarive observatory. Latitude: 21.0191667g S; Longitude: 50.23849537g E (of Paris)",1925,7022,8903,3273,Topographic mapping.,,IGN Paris,EPSG,2003-12-31,2003.361,0,"D_Tananarive_1925"
6811,"Voirol 1875 (Paris)",geodetic,"Fundamental point: Voirol. Latitude: 40.83578 grads N; Longitude: 0.78873 grads E of Paris.",1875,7011,8903,1365,Topographic mapping.,,IGN Paris,EPSG,2004-01-07,2003.361,0,"D_Voirol_1875"
6813,"Batavia (Jakarta)",geodetic,"Fundamental point: Longitude at Batavia Astro. Station. Latitude: 6 deg  7 min 39.522 sec S; Longitude: 0 deg 00 min 00.0 sec E (of Jakarta). Latitude and azimuth at Genuk.",,7004,8908,1285,Topographic mapping.,,,EPSG,2003-12-31,2003.361,0,"D_Batavia"
6814,"Stockholm 1938 (Stockholm)",geodetic,"Fundamental point: Stockholm observatory",1938,7004,8911,3313,"Geodetic survey, cadastre, topographic mapping, engineering survey.","Replaced by RT90 adjustment (datum code 6124)",,EPSG,1996-04-12,,0,"D_Stockholm_1938"
6815,"Greek (Athens)",geodetic,"Fundamental point: Athens Observatory; latitude 37 deg 58 min 20.132 sec N; longitude 0 deg E of Athens.",,7004,8912,1106,Topographic mapping.,See geodetic datum alias 6404.  Used as basis of topographic mapping based on Hatt projection.,"Topography Department; National Technical University of Athens",EPSG,1997-06-16,,0,"D_Greek"
6816,"Carthage (Paris)",geodetic,"Fundamental point: Carthage. Latitude: 40.9464506g N; Longitude: 8.8724368g E (of Paris).",1925,7011,8903,1618,Topographic mapping.,Fundamental point astronomic coordinates determined in 1878.,,EPSG,2004-01-15,2003.362 2003.05,0,"D_Carthage"
6817,"NGO 1948 (Oslo)",geodetic,"Fundamental point: Oslo observatory. Latitude: 59 deg 54 min 43.7 sec N; Longitude: 0 deg 00 min 00.0 sec E (of Oslo).",1948,7005,8913,1352,"Geodetic survey, cadastre, topographic mapping, engineering survey.",,,EPSG,2004-01-05,2003.362,0,"D_NGO_1948"
6818,"S-JTSK (Ferro)",geodetic,"Modification of Austrian MGI (Ferro) datum.",1920,7004,8909,1306,"Geodetic survey, cadastre, topographic mapping, engineering survey.",,"Research Institute for Geodesy Topography and Cartography (VUGTK); Prague.",EPSG,2001-08-28,2001.26,0,"D_S_JTSK"
6819,"Nord Sahara 1959 (Paris)",geodetic,"Coordinates of primary network readjusted on ED50 datum and then transformed conformally to Clarke 1880 (RGS) ellipsoid.",1959,7012,8903,1366,Topographic mapping.,,"""Le System Geodesique Nord-Sahara""; IGN Paris",EPSG,2000-06-23,,1,"D_Nord_Sahara_1959"
6820,"Gunung Segara (Jakarta)",geodetic,"Station P5 (Gunung Segara) 0deg 32min 12.83sec S  117deg 08min 48.47sec E of Greenwich (8deg 20min 20.68sec E of Jakarta).",,7004,8908,1360,Topographic mapping.,,,EPSG,2002-06-22,,0,"D_Gunung_Segara"
6821,"Voirol 1879 (Paris)",geodetic,"Fundamental point: Voirol. Latitude: 40.835864 grads N; Longitude: 0.788735 grads E of Paris.",1879,7011,8903,1365,Topographic mapping.,"Replaces Voirol 1875 (Paris) (code 6811).",IGN Paris,EPSG,2004-01-07,,0,"D_Voirol_1879"
6896,International Terrestrial Reference Frame 2005,geodetic,"Origin at geocentre, originally orientated to the BIH Terrestrial System at epoch 1984.0 then adjusted to ensure zero net rotation to earth's overall tectonic motion. Defined by time series of Cartesian station coordinates and Earth Rotation parameters.",2005,7019,8901,1262,Geodesy.,"Realisation of the IERS Terrestrial Reference System (ITRS) at epoch 2005.0. Replaces ITRF2000 (code 6656).","IGN Paris http://itrf.ensg.ign.fr/itrs_itrf.php",OGP,2007-01-19,,0,
6901,"Ancienne Triangulation Francaise (Paris)",geodetic,,,7027,8903,1326,Topographic mapping.,,,EPSG,1995-06-02,,0,"D_ATF"
6902,"Nord de Guerre (Paris)",geodetic,,,7027,8903,1369,Topographic mapping.,,,EPSG,1995-06-02,,0,"D_Nord_de_Guerre"
6903,"Madrid 1870 (Madrid)",geodetic,"Fundamental point: Madrid observatory.",1870,7028,8905,2366,Topographic mapping.,,"Institut de Geomatica; Barcelona",EPSG,1998-11-11,,0,"D_Madrid_1870"
6904,"Lisbon 1890 (Lisbon)",geodetic,"Fundamental point: Castelo Sao Jorge; Lisbon. Latitude: 38 deg 42 min 43.631 sec N; Longitude: 0 deg E of Lisbon.",1937,7004,8902,1294,Topographic mapping.,"Replaced by Lisbon 1937 adjustment (which uses International 1924 ellipsoid).","Instituto Geografico e Cadastral Lisbon http://www.igeo.pt",EPSG,2003-08-14,2003.232,0,"D_Lisbon_1890"
9300,Astra Minas,engineering,"Origin at 45 deg 59 min 54.79 sec S; 67 deg 34 min 38.94 sec W.",,,,1265,Oil industry mapping.,,,EPSG,2000-03-07,,0,
9301,Barcelona,engineering,"Centre of the gateway of San Cristobal chuch; Plaza Boyaca; Barcelona.",,,,1266,Oil industry mapping.,Coordinates variously given as 10deg 08min 06sec N  64deg 41min 17sec W and 10deg 08min 06sec N  64deg 41min 07.5sec W.  It is not clear whether there should be two local datums.,"Ministry of Mines standards manual, 1974.",EPSG,2000-03-07,,0,
9302,Maturin,engineering,"Concrete post PR-1 in Plaza Bolivar; Maturin.  9deg 44min 55sec N  63deg 10min 40sec W.",,,,1320,Oil industry mapping.,,"Ministry of Mines standards manual, 1974.",EPSG,2000-06-10,,0,
9303,Maracaibo Cross,engineering,"Cruz Canada Morillo in Maracaibo; 10deg 38min 32.328sec N  71deg 37min 12.12sec W  Loma Quintana datum.",,,,1319,Oil industry mapping.,,"Ministry of Mines standards manual, 1974.",EPSG,2000-06-10,,0,
9304,La Rosa,engineering,"Monument in La Rosa; 10deg 22min 40.417sec N  71deg 26min 59.488sec W  Loma Quintana datum.",,,,1311,Oil industry mapping.,,"Ministry of Mines standards manual, 1974.",EPSG,2000-06-10,,0,
9305,Mene Grande,engineering,"Monument in Santa Barbara; Mene Grande.  9deg 52min 25.488sec N  70deg 54min 35.310sec W.",,,,1270,Oil industry mapping.,,"Ministry of Mines standards manual, 1974.",EPSG,2000-06-10,,0,
9306,El Cubo,engineering,8deg 44min 17.258sec N  72deg 30min 09.01sec W.,,,,1269,Oil industry mapping.,,"Ministry of Mines standards manual, 1974.",EPSG,2000-06-10,,0,
9307,Dabajuro,engineering,"Church tower at Dabajuro; 11deg 01min 19sec N  70deg 40min 40sec W.",,,,1268,Oil industry mapping.,,"Ministry of Mines standards manual, 1974.",EPSG,2000-06-10,,0,
9308,Tucupita,engineering,"Centre of Plaza Bolivar; Tucupita; 9deg 03min 32sec N  62deg 03min 07.6sec W.",,,,1370,Oil industry mapping.,,"Ministry of Mines standards manual, 1974.",EPSG,2000-06-10,,0,
9309,El Mene,engineering,10deg 04min 49.1sec N  71deg 02min 10sec W.,,,,1270,Oil industry mapping.,,"Ministry of Mines standards manual, 1974.",EPSG,2000-06-10,,0,
9310,Santa Maria de Ipire,engineering,"Concrete post PR-1 in Plaza Bolivar; Santa Maria de Ipire; 8deg 40min 06sec N  65deg 19min 09sec W.",,,,1371,Oil industry mapping.,,"Ministry of Mines standards manual, 1974.",EPSG,2000-06-10,,0,
9311,Barinas west base,engineering,Concrete pillar,,,,1267,Oil industry mapping.,,"Ministry of Mines standards manual, 1974.",EPSG,2000-06-10,,0,
9312,EPSG example  X,engineering,"Bin grid I=J=1 at WGS 84 / UTM zone 31N 456781E 5836723N.",,,,1263,Example only.,"Example only!","Bin grid orientation = 20 degrees grid.  Bin width I=25m, J=12.5m.  Bin increment I=1, J=1.  Scale factor at origin 0.99984.

Example only!",EPSG,2000-06-23,,1,
9313,EPSG example Platform Y,engineering,Conductor slot A1,,,,1263,Example only.,Example only,EPSG,EPSG,2000-06-23,,0,
9314,Tombak LNG plant,engineering,"Plant grid coordinates of x=20000m, y=10000m at Nakhl-e Ghanem / UTM zone 39 coordinates 618336.784E, 3067774.21N. Plant grid x orientated at UTM grid bearing of 45 deg., plant grid y orientated at UTM grid bearing of 315 deg.",,,,2362,Engineering survey.,,Total,EPSG,2005-08-18,,0,
9315,UKOOA P6 seismic bin grid example,engineering,"Centre of bin grid I=J=1.",,,,1263,Example only.,,"UKOOA Data Exchange Format P6/98 ""Definition of 3D Seismic Binning Grids"".",EPSG,2005-09-08,,0,
